id,key,value,type
7370795,surface,paving_stones,regular
7370795,colour,red,surface
7370795,tunnel,yes,regular
7370795,width,2.80,regular
7370797,highway,cycleway,regular
7370797,indirect,yes,lit
7370797,oneway,yes,regular
7370797,smoothness,intermediate,regular
7370797,surface,paving_stones:30,regular
7370797,colour,red,surface
7370797,width,1.80,regular
7370801,name,Plantage Muidergracht,regular
7370801,oneway,yes,regular
7370801,highway,unclassified,regular
7370801,cycleway,opposite,regular
7370801,maxspeed,30,regular
7370801,moped,no,oneway
7370801,bicycle,no,oneway
7370805,foot,yes,regular
7370805,highway,cycleway,regular
7370805,lit,yes,regular
7370805,name,Hortusplantsoen,regular
7370805,oneway,no,regular
7370805,smoothness,intermediate,regular
7370805,surface,paving_stones,regular
7370805,colour,red,surface
7370805,width,3.60,regular
7370806,highway,unclassified,regular
7370806,lit,yes,regular
7370806,maxspeed,30,regular
7370806,name,Hortusplantsoen,regular
7370807,name,Plantage Kerklaan,regular
7370807,highway,tertiary,regular
7370807,voltage,600,regular
7370807,maxspeed,50,regular
7370808,foot,yes,regular
7370808,highway,footway,regular
7370811,name,Plantage Kerklaan,regular
7370811,highway,tertiary,regular
7370811,maxspeed,50,regular
7370813,foot,yes,regular
7370813,highway,footway,regular
7370817,highway,footway,regular
7370818,name,A.S. Onderwijzerhof,regular
7370818,highway,pedestrian,regular
7370819,lit,yes,regular
7370819,name,Plantage Parklaan,regular
7370819,oneway,yes,regular
7370819,highway,unclassified,regular
7370819,cycleway,opposite,regular
7370819,maxspeed,30,regular
7370820,lit,yes,regular
7370820,name,Plantage Kerklaan,regular
7370820,oneway,yes,regular
7370820,highway,unclassified,regular
7370820,cycleway,lane,regular
7370820,maxspeed,50,regular
7370820,width,1.50,cycleway
7370820,surface,asphalt,cycleway
7370820,surface:color,red,cycleway
7370821,highway,cycleway,regular
7370821,indirect,yes,lit
7370821,note,Plantage Middenlaan,regular
7370821,oneway,yes,regular
7370821,smoothness,intermediate,regular
7370821,surface,paving_stones:30,regular
7370821,colour,red,surface
7370821,width,1.80,regular
7370822,psv,yes,regular
7370822,name,Plantage Parklaan,regular
7370822,gauge,1435,regular
7370822,access,no,regular
7370822,oneway,yes,regular
7370822,highway,service,regular
7370822,railway,tram,regular
7370822,voltage,600,regular
7370822,maxspeed,50,regular
7370822,frequency,0,regular
7370822,electrified,contact_line,regular
7370823,lit,yes,regular
7370823,name,Nieuwe Kerkstraat,regular
7370823,oneway,yes,regular
7370823,highway,unclassified,regular
7370823,cycleway,opposite,regular
7370823,maxspeed,30,regular
7370823,bicycle,no,oneway
7370824,name,Oudeschans,regular
7370824,highway,pedestrian,regular
7370825,name,Binnenkant,regular
7370825,oneway,yes,regular
7370825,highway,unclassified,regular
7370826,name,Nieuwe Ridderstraat,regular
7370826,highway,unclassified,regular
7370827,name,Montelbaanstraat,regular
7370827,highway,unclassified,regular
7370830,name,Oude Waal,regular
7370830,oneway,yes,regular
7370830,highway,unclassified,regular
7370838,highway,unclassified,regular
7370838,maxspeed,30,regular
7370838,name,Oosterdokskade,regular
7370841,name,De Ruijterkade,regular
7370841,highway,unclassified,regular
7370841,alt_name,De Ruyterkade,regular
7370841,maxspeed,50,regular
7370841,motor_vehicle,designated,regular
7370842,access,private,regular
7370842,highway,service,regular
7370842,oneway,no,regular
7370846,name,De Ruijterkade,regular
7370846,highway,service,regular
7370846,service,driveway,regular
7370846,surface,asphalt,regular
7370846,alt_name,De Ruyterkade,regular
7370846,motor_vehicle,designated,regular
7370856,highway,service,regular
7370862,highway,unclassified,regular
7370864,name,Nieuwe Jonkerstraat,regular
7370864,highway,pedestrian,regular
7370866,highway,unclassified,regular
7370868,name,Recht Boomssloot,regular
7370868,oneway,yes,regular
7370868,highway,unclassified,regular
7370870,name,Nieuwe Jonkerstraat,regular
7370870,highway,pedestrian,regular
7370873,name,Recht Boomssloot,regular
7370873,highway,unclassified,regular
7370874,name,Lastageweg,regular
7370874,highway,pedestrian,regular
7370881,name,Waalsteeg,regular
7370881,highway,footway,regular
7370882,name,Buiten Bantammerstraat,regular
7370882,highway,pedestrian,regular
7370884,name,Waalsteeg,regular
7370884,highway,footway,regular
7370890,name,Kalkmarkt,regular
7370890,oneway,yes,regular
7370890,highway,unclassified,regular
7370895,name,Zakslootje,regular
7370895,bicycle,permissive,regular
7370895,highway,pedestrian,regular
7370895,motorcar,destination,regular
7370896,name,Sleperssteeg,regular
7370896,access,private,regular
7370896,highway,pedestrian,regular
7370899,highway,service,regular
7370899,name,Oosterdoksdam,regular
7370917,lit,yes,regular
7370917,ref,S116,regular
7370917,name,Prins Hendrikkade,regular
7370917,lanes,1,regular
7370917,oneway,yes,regular
7370917,bicycle,use_sidepath,regular
7370917,highway,secondary,regular
7370917,surface,asphalt,regular
7370917,maxspeed,50,regular
7370918,lit,yes,regular
7370918,ref,S116,regular
7370918,name,Prins Hendrikkade,regular
7370918,lanes,1,regular
7370918,oneway,yes,regular
7370918,bicycle,use_sidepath,regular
7370918,highway,secondary,regular
7370918,surface,asphalt,regular
7370918,maxspeed,50,regular
7370919,psv,yes,regular
7370919,name,Plantage Middenlaan,regular
7370919,gauge,1435,regular
7370919,access,no,regular
7370919,highway,service,regular
7370919,railway,tram,regular
7370919,voltage,600,regular
7370919,maxspeed,50,regular
7370919,frequency,0,regular
7370919,electrified,contact_line,regular
7370922,ref,S116,regular
7370922,name,Prins Hendrikkade,regular
7370922,layer,1,regular
7370922,bridge,yes,regular
7370922,oneway,yes,regular
7370922,bicycle,no,regular
7370922,highway,secondary,regular
7370922,maxspeed,50,regular
7370926,ref,S116,regular
7370926,name,Kattenburgerstraat,regular
7370926,highway,secondary,regular
7370926,maxspeed,50,regular
7370927,lit,yes,regular
7370927,oneway,yes,regular
7370927,bicycle,no,regular
7370927,highway,secondary,regular
7370927,maxspeed,50,regular
7370930,lit,yes,regular
7370930,ref,S116,regular
7370930,name,Prins Hendrikkade,regular
7370930,oneway,yes,regular
7370930,bicycle,no,regular
7370930,highway,secondary,regular
7370930,surface,asphalt,regular
7370930,maxspeed,50,regular
7370934,ref,S116,regular
7370934,name,Prins Hendrikkade,regular
7370934,layer,1,regular
7370934,bridge,yes,regular
7370934,oneway,yes,regular
7370934,bicycle,no,regular
7370934,highway,secondary,regular
7370934,maxspeed,50,regular
7370946,lit,yes,regular
7370946,highway,secondary,regular
7370946,maxspeed,50,regular
7370953,highway,unclassified,regular
7370966,lit,yes,regular
7370966,name,Prins Hendrikkade,regular
7370966,oneway,yes,regular
7370966,bicycle,no,regular
7370966,highway,secondary,regular
7370966,maxspeed,50,regular
7370967,access,no,regular
7370967,electrified,contact_line,regular
7370967,frequency,0,regular
7370967,gauge,1435,regular
7370967,highway,service,regular
7370967,oneway,yes,regular
7370967,psv,yes,regular
7370967,railway,tram,regular
7370967,voltage,600,regular
7370968,lit,yes,regular
7370968,ref,S100,regular
7370968,name,De Ruijterkade,regular
7370968,lanes,1,regular
7370968,oneway,yes,regular
7370968,bicycle,no,regular
7370968,highway,primary,regular
7370968,maxspeed,50,regular
7370980,lit,yes,regular
7370980,ref,S100,regular
7370980,name,Piet Heinkade,regular
7370980,lanes,1,regular
7370980,layer,1,regular
7370980,bridge,yes,regular
7370980,oneway,yes,regular
7370980,bicycle,no,regular
7370980,highway,primary,regular
7370980,maxspeed,50,regular
7370985,psv,yes,regular
7370985,gauge,1435,regular
7370985,access,no,regular
7370985,oneway,yes,regular
7370985,highway,service,regular
7370985,railway,tram,regular
7370985,voltage,600,regular
7370985,frequency,0,regular
7370985,electrified,contact_line,regular
7370988,psv,yes,regular
7370988,taxi,no,regular
7370988,gauge,1435,regular
7370988,access,no,regular
7370988,oneway,yes,regular
7370988,highway,service,regular
7370988,railway,tram,regular
7370988,voltage,600,regular
7370988,frequency,0,regular
7370988,electrified,contact_line,regular
7370989,lit,yes,regular
7370989,ref,S112,regular
7370989,name,Jonas Daniël Meijerplein,regular
7370989,oneway,yes,regular
7370989,bicycle,no,regular
7370989,highway,primary,regular
7370989,maxspeed,50,regular
7370992,lit,yes,regular
7370992,ref,S112,regular
7370992,name,Weesperstraat,regular
7370992,layer,1,regular
7370992,bridge,yes,regular
7370992,oneway,yes,regular
7370992,bicycle,no,regular
7370992,highway,primary,regular
7370992,maxspeed,50,regular
7370992,bridge_name,M.S. Vaz Diasbrug,regular
7370993,lit,yes,regular
7370993,ref,S112,regular
7370993,name,Weesperstraat,regular
7370993,layer,1,regular
7370993,bridge,yes,regular
7370993,oneway,yes,regular
7370993,bicycle,no,regular
7370993,highway,primary,regular
7370993,maxspeed,50,regular
7370993,bridge_name,M.S. Vaz Diasbrug,regular
7371001,lit,yes,regular
7371001,name,Nieuwe Keizersgracht,regular
7371001,highway,unclassified,regular
7371005,lit,yes,regular
7371005,ref,S116,regular
7371005,oneway,yes,regular
7371005,highway,trunk_link,regular
7371005,maxspeed,50,regular
7371005,motorroad,yes,regular
7371005,ref,S116,destination
7371009,lit,yes,regular
7371009,oneway,yes,regular
7371009,highway,trunk_link,regular
7371009,maxspeed,50,regular
7371009,motorroad,yes,regular
7371010,lit,yes,regular
7371010,name,Valkenburgerstraat,regular
7371010,oneway,yes,regular
7371010,bicycle,use_sidepath,regular
7371010,highway,primary,regular
7371010,maxspeed,50,regular
7371011,agricultural,no,regular
7371011,highway,trunk,regular
7371011,layer,-1,regular
7371011,lit,yes,regular
7371011,maxspeed,50,regular
7371011,motorroad,yes,regular
7371011,name,IJ-tunnel,regular
7371011,note,name corrected from Valkenburgerstraat to IJtunnel,regular
7371011,oneway,yes,regular
7371011,ref,S116,regular
7371011,tunnel,yes,regular
7371012,agricultural,no,regular
7371012,highway,trunk,regular
7371012,layer,-1,regular
7371012,lit,yes,regular
7371012,maxspeed,50,regular
7371012,motorroad,yes,regular
7371012,name,IJ-tunnel,regular
7371012,note,name corrected from Valkenburgerstraat to IJtunnel,regular
7371012,oneway,yes,regular
7371012,ref,S116,regular
7371012,tunnel,yes,regular
7371015,lit,yes,regular
7371015,foot,no,regular
7371015,oneway,yes,regular
7371015,bicycle,no,regular
7371015,highway,trunk_link,regular
7371015,maxspeed,50,regular
7371015,motorroad,yes,regular
7371016,agricultural,no,regular
7371016,highway,trunk,regular
7371016,lit,yes,regular
7371016,maxspeed,50,regular
7371016,motorroad,yes,regular
7371016,name,IJ-tunnel,regular
7371016,note,name corrected from Valkenburgerstraat to IJtunnel,regular
7371016,oneway,yes,regular
7371016,ref,S116,regular
7371017,lit,yes,regular
7371017,ref,S116,regular
7371017,foot,no,regular
7371017,oneway,yes,regular
7371017,bicycle,no,regular
7371017,highway,trunk_link,regular
7371017,maxspeed,50,regular
7371017,motorroad,yes,regular
7371017,ref,S116,destination
7371022,agricultural,no,regular
7371022,adr_tunnel_cat,D,hazmat
7371022,highway,trunk,regular
7371022,layer,-1,regular
7371022,lit,24/7,regular
7371022,maxspeed,70,regular
7371022,motorroad,yes,regular
7371022,name,IJ-tunnel,regular
7371022,oneway,yes,regular
7371022,ref,S116,regular
7371022,tunnel,yes,regular
7371024,lit,yes,regular
7371024,ref,S116,regular
7371024,name,IJ-tunnel,regular
7371024,oneway,yes,regular
7371024,bicycle,no,regular
7371024,highway,primary,regular
7371024,maxspeed,50,regular
7371025,agricultural,no,regular
7371025,highway,trunk,regular
7371025,lit,yes,regular
7371025,maxspeed,70,regular
7371025,motorroad,yes,regular
7371025,name,IJ-tunnel,regular
7371025,oneway,yes,regular
7371025,ref,S116,regular
7371026,agricultural,no,regular
7371026,adr_tunnel_cat,D,hazmat
7371026,highway,trunk,regular
7371026,layer,-1,regular
7371026,lit,24/7,regular
7371026,maxspeed,50,regular
7371026,motorroad,yes,regular
7371026,name,IJ-tunnel,regular
7371026,oneway,yes,regular
7371026,ref,S116,regular
7371026,tunnel,yes,regular
7371027,agricultural,no,regular
7371027,highway,trunk,regular
7371027,lit,yes,regular
7371027,maxspeed,50,regular
7371027,motorroad,yes,regular
7371027,name,IJ-tunnel,regular
7371027,oneway,yes,regular
7371027,ref,S116,regular
7371028,agricultural,no,regular
7371028,highway,trunk,regular
7371028,lit,yes,regular
7371028,maxspeed,50,regular
7371028,motorroad,yes,regular
7371028,name,IJ-tunnel,regular
7371028,note,name corrected from Valkenburgerstraat to IJtunnel,regular
7371028,oneway,yes,regular
7371028,ref,S116,regular
7371033,lit,yes,regular
7371033,name,Nieuwe Keizersgracht,regular
7371033,highway,unclassified,regular
7371034,lit,yes,regular
7371034,ref,S112,regular
7371034,name,Weesperstraat,regular
7371034,oneway,yes,regular
7371034,bicycle,no,regular
7371034,highway,primary,regular
7371034,maxspeed,50,regular
7371036,lit,yes,regular
7371036,gauge,1435,regular
7371036,layer,1,regular
7371036,bridge,yes,regular
7371036,oneway,yes,regular
7371036,railway,tram,regular
7371036,voltage,600,regular
7371036,frequency,0,regular
7371036,electrified,contact_line,regular
7371040,name,Wijdesteeg,regular
7371040,oneway,-1,regular
7371040,highway,unclassified,regular
7371041,lit,yes,regular
7371041,gauge,1435,regular
7371041,oneway,yes,regular
7371041,railway,tram,regular
7371041,voltage,600,regular
7371041,frequency,0,regular
7371041,electrified,contact_line,regular
7371045,name,Herengracht,regular
7371045,oneway,yes,regular
7371045,highway,unclassified,regular
7371049,lit,yes,regular
7371049,name,Nieuwe Spiegelstraat,regular
7371049,oneway,yes,regular
7371049,highway,unclassified,regular
7371049,surface,paved,regular
7371049,cycleway,opposite,regular
7371049,sidewalk,both,regular
7371049,bicycle,no,oneway
7371051,lit,yes,regular
7371051,psv,yes,regular
7371051,gauge,1435,regular
7371051,access,no,regular
7371051,highway,service,regular
7371051,railway,tram,regular
7371051,voltage,600,regular
7371051,maxspeed,50,regular
7371051,frequency,0,regular
7371051,electrified,contact_line,regular
7371052,lit,yes,regular
7371052,name,Herengracht,regular
7371052,lanes,1,regular
7371052,oneway,yes,regular
7371052,highway,unclassified,regular
7371052,surface,paved,regular
7371052,maxspeed,30,regular
7371052,sidewalk,right,regular
7371055,lit,yes,regular
7371055,name,Herengracht,regular
7371055,oneway,yes,regular
7371055,source,Survey of 2015-03-19,regular
7371055,highway,unclassified,regular
7371055,surface,asphalt,regular
7371055,maxspeed,30,regular
